smiles
[H][C@@]12CC[C@@]3([H])[C@]4([H])CC[C@]([H])([C@H](C)[C@@H](O)[C@H](O)[C@@H](C)C(C)C)[C@@]4(C)CC[C@]3([H])[C@@]1(C)C[C@@H](O)[C@@H](O)C2
[H][C@@]1(CC[C@@]2([H])[C@]3([H])C[C@H](O)[C@@]4([H])C[C@H](O)[C@H](O)C[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)C(C)C
[H][C@@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@]([H])(CC[C@@]34[H])[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)C(C)C)[C@@]1(C)CCC(=O)C2
[H][C@@]12CC[C@@]3([H])[C@]4([H])CC[C@]([H])([C@H](C)[C@@H](O)[C@H](O)[C@@H](C)C(C)C)[C@@]4(C)CC[C@]3([H])[C@@]1(C)C[C@@H](O)[C@@H](O)C2
[H][C@@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@]([H])(CC[C@@]34[H])[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)C(C)C)[C@@]1(C)CC[C@H](O)C2
[H][C@@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@]([H])(CC[C@@]34[H])[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)C(C)C)[C@@]1(C)CC[C@@H](O)C2
C1C2C3C(CCC2(C(C1)C(CCCC(C)C)C)C)C4(C(CC3)CCCC4)C
C1C2C3C(CCC2(C(C1)C(CCC(C(C)C)C)C)C)C4(C(CC3)CCCC4)C
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](C)C(C)C
[H][C@@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@]([H])(CC[C@@]34[H])[C@H](C)CC[C@@H](C)C(C)C)[C@@]1(C)CC[C@H](O)C2
[H][C@@]12[NH+]3CC[C@]11C(Nc4cc(OC)ccc14)=C(C[C@]2(CC)C=CC3)C(=O)OC
[H][C@@]12[NH+]3CC[C@]11C(Nc4ccccc14)=C(C[C@]2(CC)C=CC3)C(=O)OC
CC(\C=C\[C@@]1(O)C(C)=CC(=O)CC1(C)C)=C\C([O-])=O
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)CC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C
[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])CC[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCCC(C)C
[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])CC[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCC([O-])=O
*[H]
CC1=C(CCC([O-])=O)C2=[N+]3C1=Cc1c(C)c(C=C)c4C=C5C(C)=C(C=C)C6=[N+]5[Fe-]3(n14)n1c(=C6)c(C)c(CCC([O-])=O)c1=C2
*[H]
CC1=C(CCC([O-])=O)C2=[N+]3C1=Cc1c(C)c(C=C)c4C=C5C(C)=C(C=C)C6=[N+]5[Fe-]3(n14)n1c(=C6)c(C)c(CCC([O-])=O)c1=C2
[H][C@@]1(CC[C@@]2([H])C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=C)C(C)C
[H][C@@]1(CC[C@]2([H])[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)(C)O
[H][C@@]1(CC[C@]2([H])[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C)[C@H](C)CC[C@@H](O)C(C)(C)O
[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)CCC(=O)C(C)(C)O
C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C
*[H]
CCCCCCCC\C=C/C\C=C/C\C=C/CCCC([O-])=O
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC([O-])=O
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC([O-])=O
C(CCCCCCCC)CCC([O-])=O
C(CCCCCCCC)CCCCC([O-])=O
[O-]c1ccc(cc1)[N+]([O-])=O
*[H]
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)NC1=O
CCCCC[C@H](O)\C=C\[C@H]1[C@H]2C[C@H](OO2)[C@@H]1C\C=C/CCCC([O-])=O
[H]O[H]
CCCCC[C@H](OO)\C=C\C=C/C\C=C/C\C=C/CCCC([O-])=O
CCCCC[C@H](OO)\C=C\C=C/C\C=C/C\C=C/CCCC([O-])=O
[H][C@@]1(CC[C@]2([H])[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)(C)O
[H][C@@]1(CC[C@]2([H])[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C)[C@H](C)CC[C@@H](O)C(C)(C)O
[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)CCC(=O)C(C)(C)O
C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C
[H][C@@]1(CC[C@]2([H])[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)(C)O
[H][C@@]1(CC[C@]2([H])[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C)[C@H](C)CC[C@@H](O)C(C)(C)O
C(CCCCCCCC)CCC([O-])=O
C(CCCCCCCC)CCC([O-])=O
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC([O-])=O
[H][C@@]12CCC3=CC(=O)CC[C@]3(C)[C@@]1([H])CC[C@]1(C)[C@@H](O)CC[C@@]21[H]
[H][C@@]12CCC3=CC(=O)CC[C@]3(C)[C@@]1([H])CC[C@]1(C)C(=O)CC[C@@]21[H]
CC(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(C)=C/C([O-])=O
C=1(C(CC[C@@H](C1C)O)(C)C)/C=C/C(=C/C=C/C(=C/C([O-])=O)/C)/C
CC(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(C)=C/C([O-])=O
C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3(CC=C2C[C@H](C1)O)[H])(CC[C@@]4([C@H](C)CCCC(C)C)[H])[H])C)[H])C
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4[C@@H](O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
[H][C@@]12CC=C3[C@]4([H])CC[C@]([H])([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@]3([H])[C@@]1(C)CC[C@H](O)C2
[H][C@@]12CC=C3[C@]4([H])CC[C@]([H])([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@]3([H])[C@@]1(C)CC[C@H](O)C2
[H][C@@]1(CC[C@@]2([H])C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@H](O)C(C)C
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](O)C(C)C
[H][C@@]12CCC3=CC(=O)CC[C@]3(C)[C@@]1([H])CC[C@]1(C)[C@@H](O)CC[C@@]21[H]
[H][C@@]12CCC3=CC(=O)CC[C@]3(C)[C@@]1([H])CC[C@]1(C)C(=O)CC[C@@]21[H]
[H][C@@]12CCC3=CC(=O)CC[C@]3(C)[C@@]1([H])CC[C@]1(C)C(=O)CC[C@@]21[H]
[H][C@@]12CCC3=CC(=O)CC[C@]3(CO)[C@@]1([H])CC[C@]1(C)C(=O)CC[C@@]21[H]
[H][C@@]12CCC3=CC(=O)CC[C@]3(C=O)[C@@]1([H])CC[C@]1(C)C(=O)CC[C@@]21[H]
[H][C@]12CC[C@]3(C)C(=O)CC[C@@]3([H])[C@]1([H])CCc1cc(O)ccc21
[H][C@@]12CC[C@@]3([H])[C@]4([H])CC[C@H](O)[C@@]4(C)CC[C@]3([H])[C@@]1(C)CCC(=O)C2
C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3(CC[C@]2(CC(C1)=O)[H])[H])(CC[C@@H]4O)[H])C)[H])CO
C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3(CC[C@]2(CC(C1)=O)[H])[H])(CC[C@@H]4O)[H])C)[H])C=O
[H][C@@]1(CC[C@]2([H])[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)C
CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C
C(CCCCCCCC)CCC([O-])=O
C(CCCCCCCC)CCC([O-])=O
[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])CC[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCCC(C)C
[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCCC(C)C
COc1c2occc2cc2ccc(=O)oc12
C=1C2=C(C=CC1)C(=CN2)C(C#N)=O
*[H]
*[H]
*[H]
CC(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(C)=C/C([O-])=O
C=1(C(CC[C@@H](C1C)O)(C)C)/C=C/C(=C/C=C/C(=C/C([O-])=O)/C)/C
CC(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(C)=C/C([O-])=O
[H][C@@]1(CC[C@@]2([H])C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=C)C(C)C
C1C2C3C(CCC2(C(C1)C(CCCC(C)C)C)C)C4(C(CC3)CCCC4)C
C1C2C3C(CCC2(C(C1)C(CCC(C(C)C)C)C)C)C4(C(CC3)CCCC4)C
C1C2C3C(CCC2(C(C1)C(CCC(C(C)C)CC)C)C)C4(C(CC3)CCCC4)C
C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3(CC=C2C[C@H](C1)O)[H])(CC[C@@]4([C@H](C)CCCC(C)C)[H])[H])C)[H])C
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
[H][C@@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@]([H])(CC[C@@]34[H])[C@H](C)CC[C@@H](C)C(C)C)[C@@]1(C)CC[C@H](O)C2
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](C)C(C)C
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC(=O)[C@@]4([H])C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](C)C(C)C
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](CC)C(C)C
C1=CC=CC=2C(=CNC12)C/C=N/O;[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]
C1=CC=CC=C1C\C=N\O;[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)(C)O
C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@H](O)C(C)C
C[C@H](CC[C@@H]1OC1(C)C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)[C@H](O)CCC(C)C
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C
[H][C@@]12CC[C@@]3([H])[C@]4([H])CC[C@H](O)[C@@]4(C)CC[C@]3([H])[C@@]1(C)CC[C@H](O)C2
[H][C@@]12CC=C3C[C@@H](O)CC[C@]3(C)[C@@]1([H])CC[C@]1(C)C(=O)CC[C@@]21[H]
[H][C@@]12CC[C@@]3([H])[C@]4([H])CCC(=O)[C@@]4(C)CC[C@]3([H])[C@@]1(C)CC[C@H](O)C2
[H][C@@]12CC=C3C[C@@H](O)CC[C@]3(C)[C@@]1([H])CC[C@]1(C)[C@H](CC[C@@]21[H])C(C)=O
*[H]
[H][C@]12CC[C@]3(C)[C@@H](O)CC[C@@]3([H])[C@]1([H])CCc1cc(O)ccc21
[H][C@]12CC[C@]3(C)[C@@H](O)CC[C@@]3([H])[C@]1([H])CCc1cc(O)ccc21
[H][C@]12CC[C@]3(C)C(=O)CC[C@@]3([H])[C@]1([H])CCc1cc(O)ccc21
[H][C@]12CC[C@]3(C)C(=O)CC[C@@]3([H])[C@]1([H])CCc1cc(O)ccc21
C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3(CC=C2C[C@H](C1)O)[H])(CC[C@@]4([C@H](C)CCCC(C)C)[H])[H])C)[H])C
C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C
[H]C(=O)\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC([O-])=O
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC([O-])=O
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC([O-])=O
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC([O-])=O
CCCCC\C=C/C\C=C/C\C=C/C=C/[C@H](CCCC([O-])=O)OO
CCCCC\C=C/C[C@H](OO)\C=C\C=C/C\C=C/CCCC([O-])=O
CCCCC[C@H](OO)\C=C\C=C/C\C=C/C\C=C/CCCC([O-])=O
CCCCC[C@H](OO)\C=C\C=C/CCCCCCCC([O-])=O
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC([O-])=O
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC([O-])=O
CCCCC\C=C/C\C=C/CCCCCCCC([O-])=O
*[H]
[H][C@]12CC[C@]3(C)[C@@H](O)CC[C@@]3([H])[C@]1([H])CCc1cc(O)ccc21
[H][C@]12CC[C@]3(C)[C@@H](O)CC[C@@]3([H])[C@]1([H])CCc1cc(O)ccc21
[H][C@]12CC[C@]3(C)C(=O)CC[C@@]3([H])[C@]1([H])CCc1cc(O)ccc21
[H][C@]12CC[C@]3(C)C(=O)CC[C@@]3([H])[C@]1([H])CCc1cc(O)ccc21
C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3(CC=C2C[C@H](C1)O)[H])(CC[C@@]4([C@H](C)CCCC(C)C)[H])[H])C)[H])C
C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C
[H]C(=O)\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC([O-])=O
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC([O-])=O
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC([O-])=O
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC([O-])=O
CCCCC\C=C/C\C=C/C\C=C/C=C/[C@H](CCCC([O-])=O)OO
CCCCC\C=C/C[C@H](OO)\C=C\C=C/C\C=C/CCCC([O-])=O
CCCCC[C@H](OO)\C=C\C=C/C\C=C/C\C=C/CCCC([O-])=O
CCCCC[C@H](OO)\C=C\C=C/CCCCCCCC([O-])=O
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC([O-])=O
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC([O-])=O
CCCCC\C=C/C\C=C/CCCCCCCC([O-])=O
*[H]
CC(\C=C\[C@@]1(O)C(C)=CC(=O)CC1(C)C)=C\C([O-])=O
[NH3+][C@@H](Cc1c[nH]c2ccccc12)C([O-])=O
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)[NH+](C)C)[C@@H](C)C[C@@H](C)C(=O)\C=C\[C@H]1C
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)[NH+](C)C)[C@@H](C)C[C@@H](C)C(=O)\C=C\[C@H]1C
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)[NH+](C)C)[C@@H](C)C[C@@H](C)C(=O)\C=C\[C@H]1C
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)[NH+](C)C)[C@@H](C)C[C@@H](C)C(=O)\C=C\[C@H]1C
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)[NH+](C)C)[C@@H](C)C[C@@H](C)C(=O)\C=C\[C@H]1C
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)[NH+](C)C)[C@@H](C)C[C@@H](C)C(=O)\C=C\[C@H]1C
C*C([O-])=O
C(CCCCCCCC)CCC([O-])=O
C(CCCCCCCC)CCC([O-])=O
C(CCCCCCCC)CCCCC([O-])=O
CCCCCCCCCCCCCCCC([O-])=O
CCCCCCCC\C=C/CCCCCCCC([O-])=O
CCCCC\C=C/C\C=C/CCCCCCCC([O-])=O
CCCCC\C=C/C\C=C/CCCCCCCC([O-])=O
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC([O-])=O
CCCCC\C=C/C\C=C/CC1OC1C\C=C/CCCC([O-])=O
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)CC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C
[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])CC[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCCC(C)C
